Length of Username,Country Block_1,Country Block_2,Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Is Business Account,Sex,Is Joined Recently,Is Verified,Is Private,Is Professional Account,Length of Biography,Number of Video Posts,Mean Post Likes
0.398286264,0,0,0.506333078,0.233351601,0.578282227,0.358181777,1,1,0,0,0,1,-88.74578016,-0.293669064,146.0865545
0.74607195,0,0,0.585674949,0.430032453,0.641961664,0.399203091,1,1,1,1,0,0,-66.73216934,72.50608387,7.703611937
0.446930967,1,0,0.612709929,0.487065068,0.553830722,0.346144951,0,1,0,0,0,1,-18.40885909,-46.65503881,88.58773381
0.922507383,0,0,0.528868639,0.405160025,0.615668027,0.725533352,1,1,0,0,0,1,-5.00003183,39.38043702,70.3144226
0.635402532,0,0,0.580273468,0.299973707,0.704984309,0.507248324,1,1,0,1,0,0,46.53385939,129.7530052,117.7382055
0.605973894,0,0,0.511854384,0.443644337,0.600080273,0.547345499,1,1,1,0,0,1,30.51798914,-5.181396834,164.2989076
0.298079819,0,0,0.711629994,0.32416634,0.544693685,0.521613565,1,1,1,0,0,1,21.786297,3.558099972,75.44455172
0.580655024,0,1,0.467026909,0.381621174,0.677124421,0.621433377,0,1,0,0,0,1,-42.16307414,56.22040886,123.2050005
0.609169035,0,1,0.4478181,0.454304531,0.604120157,0.489630419,0,1,1,0,0,1,142.634754,89.90028356,71.63130663
0.59086329,0,0,0.488892453,0.514088384,0.732294983,0.5406569,0,0,1,1,0,1,44.47973616,82.7981976,81.58324821
0.368687859,0,0,0.548553819,0.412889919,0.783575301,0.186038263,0,0,0,1,0,0,-19.1608733,25.47759072,22.34271275
0.361396183,0,0,0.529235413,0.476219202,0.688605084,0.763039778,0,1,1,1,0,1,139.3210084,101.6354598,159.0967108
0.50286656,0,0,0.462680595,0.356611671,0.656207845,0.423121436,0,0,1,1,1,1,229.9757531,81.30813055,42.16672265
0.367136611,0,0,0.539944652,0.47061739,0.572940953,0.692531703,0,0,0,1,0,0,-73.20434689,81.59035826,183.9885559
0.367308763,0,0,0.54288162,0.48609134,0.72364977,0.497803139,0,1,1,0,0,1,-51.78110327,3.600679705,37.93093738
0.717968824,0,1,0.508337125,0.454556885,0.591952672,0.509820633,1,1,1,1,0,0,16.65351802,90.01056639,111.6926096
0.559350046,0,0,0.541542163,0.381242223,0.6452687,0.292245421,1,1,1,0,0,1,90.84971449,21.73344599,178.4688775
0.401467878,0,0,0.503752217,0.413395832,0.767192409,0.59967366,0,0,1,1,0,1,99.04036638,4.214106214,104.3749124
0.243824025,0,0,0.476302067,0.507540584,0.564204889,0.465114466,1,1,1,1,0,1,-23.47680326,113.0613895,168.8641585
0.330591567,0,0,0.552384248,0.406591209,0.61602448,0.550377751,0,0,0,1,1,1,160.763414,-11.56285897,71.53057149
0.680600954,0,0,0.532166995,0.381598111,0.614554614,0.453952784,1,0,1,1,1,1,173.6424423,2.671533668,76.88319873
0.345043814,0,0,0.547461357,0.455597325,0.574076202,0.58601613,1,0,0,1,0,1,-4.26435117,-25.69954408,-34.77788844
0.567585267,0,0,0.524788365,0.482159369,0.690958659,0.441036127,1,1,0,1,1,1,98.55356972,8.11836774,67.30475605
0.442974387,0,0,0.555431282,0.447442709,0.716708375,0.460302723,1,0,0,0,0,1,21.51911552,111.7158579,-96.34420228
0.713817336,0,0,0.609056023,0.466087032,0.772800519,0.442252518,1,1,0,1,0,0,-25.76576891,65.10424268,134.1897144
0.522148462,0,0,0.527172081,0.356673019,0.640867373,0.471544709,0,0,1,1,1,0,-40.45461013,45.78894139,50.35356816
0.399998341,1,0,0.499749588,0.503092059,0.677149889,0.378826373,0,0,0,1,0,1,93.60968283,27.68799736,-41.75712225
0.386250488,0,0,0.548371538,0.411008468,0.632414072,0.509805131,1,1,1,0,0,1,160.8909509,-7.493779987,5.560749735
0.627443375,0,0,0.526451202,0.436172847,0.700637396,0.625984819,0,1,1,0,0,1,22.38538959,162.5846456,21.57921096
0.336949131,0,0,0.47661406,0.375397567,0.823212627,0.348637667,0,1,0,0,0,1,18.50743065,59.15419573,88.52021378
0.3127967,0,0,0.665307245,0.446473196,0.638498445,0.485606434,1,1,0,1,0,1,41.04775911,79.7447356,101.0524729
0.457635214,0,1,0.637864457,0.302351806,0.649242399,0.14575411,1,1,1,0,0,1,-72.92506439,85.8316423,18.52225061
0.583411461,0,0,0.680562949,0.395301738,0.584682893,0.200606326,0,0,0,1,1,1,69.95168052,15.58527736,62.18747117
0.610414517,0,0,0.63704435,0.49356354,0.616349191,0.861016006,1,1,1,1,0,1,-29.16228737,-41.02583454,76.58482483
0.295300019,0,0,0.578096264,0.433091196,0.71320179,0.39437467,1,1,0,1,0,1,58.34048561,10.23427045,63.29779238
0.412186941,0,0,0.520389696,0.480712843,0.613084165,0.750430118,1,0,1,1,0,0,-108.2833393,63.14023154,80.24633283
0.279189309,0,0,0.599605175,0.366762915,0.806934309,0.73004832,0,1,1,1,1,1,95.78558263,17.9939927,56.97930757
0.606676517,0,0,0.528789308,0.38644557,0.682301565,0.621830515,0,1,1,0,1,1,141.052795,25.53465709,93.39409866
0.519815608,0,0,0.658603853,0.490439966,0.630360601,0.456677775,0,1,1,1,0,0,65.47372764,7.217292596,67.93606617
0.311319076,0,0,0.460422048,0.48306351,0.637057256,0.545650442,1,0,0,0,0,1,64.85034748,74.29201215,22.94671449
0.382447462,0,0,0.627818403,0.439680411,0.701713624,0.581418839,1,1,1,0,0,1,121.8478183,126.7794877,61.8156414
0.504709921,0,0,0.67265267,0.311797295,0.707905413,0.58602054,0,0,0,1,1,1,-6.920813298,13.85696398,71.53654706
0.470957067,0,0,0.534272304,0.496979481,0.591881589,0.398281788,1,1,0,1,0,1,34.47804664,8.022176091,73.51400573
0.643668811,0,0,0.536243046,0.323915143,0.583808722,0.483091511,0,1,1,1,1,1,131.656016,0.593363731,70.5735682
0.394025698,0,1,0.526401591,0.498287247,0.680102338,0.499968823,1,0,1,1,0,0,-62.43502263,25.4975698,145.8756576
0.695633516,0,0,0.540907188,0.253214922,0.71603991,0.587476123,1,1,0,0,0,1,58.65095699,-116.3935533,132.9675048
0.500470857,0,0,0.545456155,0.49444463,0.565437028,0.576808451,0,0,0,0,0,1,-51.78374972,105.0107456,63.26953716
0.363417486,0,1,0.711715614,0.510672106,0.566088833,0.536105192,0,0,0,1,0,1,88.6364506,18.35081789,68.14146248
0.528279654,0,0,0.446598105,0.448442707,0.569475969,0.657334103,0,0,1,1,0,0,-62.08818207,102.0783705,48.82773282
0.520876563,1,0,0.502449209,0.485170344,0.680771074,0.35006148,1,0,0,0,1,1,45.67542531,172.0506258,-97.15707964
0.234403513,0,0,0.581198399,0.468243873,0.567202253,0.705908402,1,1,1,0,0,0,-22.46446244,34.69840633,143.144676
0.337640239,0,0,0.529137547,0.511228979,0.65471218,0.318884745,1,0,0,0,0,1,151.1864172,186.1815379,-14.47918222
0.436875579,0,0,0.461121314,0.457803354,0.574739008,0.678107197,0,0,0,1,0,1,-83.88055275,-88.90939515,42.8582461
0.510100865,0,0,0.635351396,0.497020279,0.657012677,0.457397685,1,0,1,1,0,1,152.8084954,80.06448351,189.5847901
0.344410887,0,0,0.569241471,0.381535759,0.698861865,0.828607962,1,0,0,1,0,1,47.43725984,61.88209615,97.82663269
0.600061643,0,0,0.485884841,0.505588539,0.589118768,0.215179888,1,0,0,1,0,1,62.11239706,1.121166249,84.796207
0.313201407,0,0,0.675403248,0.386269024,0.677571367,0.463789011,1,0,0,1,0,1,2.726004925,30.39013095,8.380707842
0.394084002,0,0,0.50757686,0.504071388,0.558735584,0.45316029,1,0,0,1,0,0,11.50375657,18.10893541,72.22619752
0.631936929,0,0,0.763208577,0.422562279,0.597405334,0.585488864,1,0,1,0,0,1,-144.6172539,32.95529958,-19.6514781
0.257508125,0,0,0.682827791,0.485119863,0.524725118,0.372380381,1,0,1,1,0,1,60.24491632,36.07838015,34.13583753
0.521655476,0,0,0.580160905,0.36721232,0.603289993,0.502028252,0,0,0,1,1,1,51.76876218,70.35413664,-162.6532621
0.309989839,0,0,0.637363283,0.308124472,0.647223392,0.547413317,0,1,1,1,0,1,-80.61808567,71.45227209,67.78287358
0.495251675,0,0,0.482970062,0.404834922,0.575113998,0.552186852,1,1,1,0,0,0,27.47032453,179.3733742,130.8931642
0.347700685,1,0,0.463082613,0.445606103,0.590772098,0.360552035,0,1,1,0,0,1,-43.52285047,128.6597551,142.2097917
0.496198007,0,0,0.597949214,0.445062036,0.603265087,0.726033818,1,1,0,1,1,1,76.87876748,-10.50456611,59.54795523
0.580022569,0,0,0.57437234,0.49468161,0.634172692,0.487466532,0,1,1,1,1,0,-23.50213052,67.27454229,198.0815912
0.486978177,0,0,0.544113644,0.217418676,0.614283556,0.529885722,1,0,1,1,0,1,40.21692449,8.994231785,65.71369555
0.540484357,0,0,0.527411795,0.423633087,0.770464917,0.35512668,0,0,0,1,1,1,-90.04216394,97.36237518,168.798964
0.605698477,0,0,0.465530147,0.451117231,0.661537706,0.716343124,0,0,1,1,0,1,-167.567717,78.13365897,129.0799832
0.519947829,0,0,0.463379606,0.369359198,0.651455466,0.525924033,1,1,1,0,0,1,38.53198804,39.89407707,116.5507357
0.43909951,0,0,0.663196414,0.451570326,0.612902074,0.593339937,1,0,1,1,1,1,85.10454286,107.5445713,-23.93431263
0.602661481,1,0,0.552272041,0.423355513,0.68215317,0.421897799,1,0,0,1,0,1,-36.57084278,-17.7887641,7.321839869
0.311201128,0,0,0.603087107,0.418618872,0.678147145,0.335863054,0,1,1,0,0,1,1.989919111,130.1731159,102.6739118
0.334732915,0,0,0.446290727,0.418304541,0.566809992,0.567392647,1,0,0,1,0,1,65.38341055,-0.610316147,60.57618168
0.446285916,0,0,0.529201386,0.410779171,0.530960632,0.579631535,1,0,0,1,1,1,20.075158,-14.52081413,72.1167391
0.413930919,1,0,0.870359821,0.440934342,0.600931021,0.666773289,1,0,1,0,0,0,46.9529588,-32.72515644,155.2993933
0.84517602,0,0,0.518550502,0.373721361,0.599497744,0.540175935,0,0,0,1,0,1,110.9916003,73.38758001,117.6453073
0.412846104,1,0,0.502207486,0.424976731,0.582730468,0.369937329,1,1,1,0,0,1,32.30176466,115.5888018,48.91220815
0.555387141,0,0,0.687084006,0.449329647,0.682940487,0.588339064,1,0,0,1,0,1,79.93143379,5.365559314,66.24563377
0.563373307,0,0,0.600242748,0.497133923,0.588469862,0.282283848,0,1,1,1,0,0,82.21560875,122.5667068,100.7177693
0.367508781,0,0,0.539137292,0.417351249,0.591614789,0.326828788,1,0,1,1,0,1,206.6620004,52.33150798,69.55925381
0.585572536,0,0,0.496563963,0.410437102,0.636083349,0.429257204,0,0,0,0,0,0,167.7037681,54.15105417,98.36582927
0.462594791,0,0,0.487490102,0.452710679,0.668305799,0.520427923,1,1,1,0,0,1,28.56824688,56.84930442,95.70368977
0.380761939,0,0,0.462727392,0.438126519,0.593945931,0.486243203,0,0,0,1,1,0,-0.512776456,109.806166,-154.8426335
0.672952244,0,0,0.504573952,0.466344035,0.677421189,0.713706698,1,0,1,0,1,1,174.766868,-16.82330232,-12.93703154
0.544652089,0,0,0.618905084,0.279616277,0.596365602,0.291076889,0,1,1,1,0,1,-53.27733668,54.23205958,50.01094239
0.690288798,0,0,0.472955644,0.315565383,0.528825361,0.513870872,1,0,0,1,0,1,-49.35815507,25.65711048,134.7851832
0.387910264,0,0,0.634078878,0.476608902,0.617272429,0.609132393,1,1,1,1,0,1,100.7647597,76.05270221,213.5744316
0.630945263,0,0,0.621808122,0.507597719,0.67012634,0.531825293,1,1,0,1,0,1,5.191549712,82.97637571,72.57578313
0.401349946,0,0,0.523573609,0.356640282,0.54633476,0.672628131,0,0,0,1,1,1,85.18088264,11.72946193,75.98384711
0.415102229,0,0,0.470576046,0.424654406,0.690295796,0.488603963,1,1,1,1,1,1,74.03800341,65.26224345,105.8680764
0.442938413,0,0,0.498732578,0.481778715,0.712041521,0.668212847,1,0,0,0,0,1,108.8788903,101.9158673,-75.58358045
0.393001844,0,0,0.623660414,0.513006861,0.586880629,0.641662482,1,0,0,0,0,1,-11.49312375,26.96578481,63.9504006
0.497189475,0,0,0.62526023,0.475923688,0.559523514,0.441284593,1,0,0,1,1,0,139.4278613,5.499756629,69.28617748
0.500820991,0,0,0.735571047,0.485305377,0.698598666,0.518317306,0,1,1,1,0,1,95.94846995,17.7803415,63.88621278
0.51414149,0,0,0.498084979,0.29273729,0.563178106,0.636054064,0,1,0,1,0,1,-45.01446894,-2.439573319,55.99677565
0.321689451,0,1,0.486383524,0.464927316,0.617442403,0.468403089,1,1,1,1,0,1,92.77627254,-6.9289156,189.1815379
0.6265205,0,0,0.659217998,0.486987699,0.743296012,0.549816788,1,0,0,1,0,1,-34.08222013,5.910774643,169.1851934
0.452112401,0,0,0.552295374,0.368883514,0.787297669,0.730660074,1,1,1,1,0,1,-63.70608098,101.7500052,69.52065281
0.308701395,0,1,0.605326685,0.513853023,0.547109225,0.444360361,0,0,0,0,1,1,-38.8350702,32.41937104,7.819634747
0.366129701,0,0,0.623739138,0.438537382,0.563432859,0.437695216,1,1,1,0,0,1,-8.120228967,15.78065535,23.47237868
0.684397109,0,0,0.75517893,0.365183227,0.575577313,0.596182195,0,1,1,1,0,0,63.32238784,137.9761047,-10.71309822
0.359612243,0,0,0.596589202,0.444136082,0.515075182,0.564486958,1,0,0,1,1,1,-18.36626669,4.800235383,73.01477981
0.183143994,0,0,0.655571577,0.44804922,0.61257759,0.581675704,1,0,1,1,0,1,52.83158737,111.0083174,-35.55979099
0.498987927,0,0,0.616086413,0.461104082,0.75513127,0.357060766,1,1,0,1,1,1,-85.64719979,21.7066964,68.3959196
0.410282219,0,0,0.471642254,0.442546731,0.609632845,0.536131449,1,0,1,1,0,1,175.7306881,94.20051025,4.800247043
0.353178454,1,0,0.493569346,0.3691294,0.711901139,0.361216513,1,1,1,0,0,1,86.63718375,-37.16588813,-4.33077155
0.283888852,0,0,0.466068101,0.270870952,0.642236982,0.291361928,1,0,0,1,0,1,-54.25537256,-10.87239119,-35.7222224
0.410748874,1,0,0.526126206,0.43136558,0.623533564,0.606021506,0,1,1,1,0,1,-95.54251609,45.28741158,226.935573
0.604332721,0,0,0.612761084,0.402226127,0.745407337,0.507276131,1,1,0,1,0,0,7.742988298,0.303799741,185.0138119
0.601166392,0,0,0.633129718,0.442052561,0.633352044,0.553392896,1,0,0,1,1,0,5.19105016,97.27279892,95.26242238
0.441476862,0,0,0.612670843,0.419864837,0.587030958,0.611969652,1,0,1,0,0,1,-41.57902758,-28.3377897,26.84266681
0.44551308,0,0,0.623738761,0.465097308,0.624051726,0.518391963,1,1,1,0,0,1,47.00219886,-29.23241475,101.9882723
0.544200573,0,0,0.505840296,0.350724501,0.614830808,0.511031539,0,1,1,1,1,1,32.39420689,83.14659039,193.3990743
0.597239921,0,0,0.586489791,0.453370878,0.715571161,0.640181501,1,1,0,1,0,0,-8.41076436,54.11174884,78.09445502
0.437236225,0,0,0.456416192,0.454973707,0.736496877,0.751825079,1,1,0,1,1,1,1.128992231,1.14614546,75.30365065
0.6031347,0,1,0.607090908,0.429137768,0.704806242,0.481358983,1,0,0,1,0,0,-35.0184851,-12.13260017,63.25365897
0.420142295,0,0,0.447178785,0.449334181,0.521361873,0.603716462,1,0,1,1,1,1,18.52609373,87.72419211,102.1071546
0.247344595,0,0,0.623714523,0.368504876,0.568612126,0.42346905,0,1,1,1,0,1,-35.12099389,40.31345738,84.42908127
0.52070121,0,0,0.587312274,0.498024587,0.674833346,0.586418519,1,0,1,1,0,0,-26.89779098,39.22728169,57.51491282
0.370132904,0,0,0.45692943,0.443297347,0.778167674,0.264027804,1,1,0,1,1,1,235.2156536,16.44559923,70.36027221
0.216388144,0,0,0.606188078,0.436364788,0.553090107,0.696227008,1,1,1,0,0,1,-95.20672634,55.14264081,30.02598677
0.538273992,0,0,0.690930745,0.258639511,0.575741933,0.457797427,1,0,0,1,1,1,15.03604084,-0.329685038,69.4346438
0.432059128,0,0,0.548110294,0.391381748,0.66479349,0.67548682,1,1,0,0,0,1,-34.83823121,9.248051522,90.59700637
0.247920838,0,0,0.73018219,0.233808311,0.591411115,0.598701697,0,1,1,0,0,1,70.79851904,8.8565922,106.9528574
0.390226274,0,0,0.67041678,0.309416815,0.682244981,0.539499663,0,0,0,1,1,1,77.44137762,8.460003093,68.97708101
0.427943967,0,0,0.531179264,0.381980187,0.555765873,0.430006857,0,0,0,0,0,1,9.254331008,-11.90834388,5.436626628
0.522766373,0,0,0.481714525,0.471154029,0.684342111,0.542936759,1,0,1,1,0,1,72.48878668,92.34760703,69.40023696
0.402045401,0,0,0.61635498,0.468656675,0.641165512,0.645488574,0,1,1,0,0,1,86.24198372,69.43601289,63.50681282
0.522678659,0,1,0.594047291,0.440627686,0.599876471,0.209830252,0,1,1,0,0,1,135.9147938,70.1530326,107.2025259
0.460517684,0,0,0.543944279,0.368152106,0.585130739,0.487820417,0,1,0,1,1,1,90.3652168,3.150865074,56.12634082
0.303734781,1,0,0.7037753,0.383615645,0.660644291,0.389955521,0,1,0,1,0,0,11.17402072,95.99500732,-68.16080898
0.605804951,0,0,0.543969271,0.278734112,0.484108387,0.420027875,1,1,0,0,0,1,89.48636448,32.22821053,128.0457428
0.403006886,0,1,0.492061499,0.48664111,0.583737669,0.548436688,0,0,0,1,1,1,110.4934481,77.40495892,5.041707142
0.661951343,0,0,0.512726009,0.51835992,0.639745192,0.365560385,0,0,0,1,1,1,30.50378714,13.20739439,60.19904755
0.359223339,0,0,0.588896102,0.44451766,0.591747945,0.538347637,0,1,0,1,1,1,-25.97444473,11.65475792,76.96488858
0.465591573,0,0,0.493820526,0.331814576,0.631658039,0.831148932,0,0,0,0,0,1,-22.9129911,115.9779629,-64.84507821
0.552168563,0,0,0.646970506,0.386584128,0.663368847,0.428289229,1,0,0,0,1,1,195.9882737,94.72996633,-51.74959026
0.386384261,1,0,0.470668041,0.499438329,0.732049073,0.664357003,0,1,1,1,0,0,52.98270642,95.48234889,-180.8516161
0.557952412,0,0,0.506438997,0.40874034,0.569344474,0.529913703,1,0,0,1,1,0,65.98499412,1.444610182,70.67086026
0.695211647,0,0,0.467926053,0.481267809,0.619691796,0.62315351,1,0,1,1,0,0,37.64070507,58.23569423,-97.66880568
0.51803439,0,0,0.721006897,0.421316523,0.660988759,0.637770446,1,0,0,1,1,1,245.8112933,3.106379345,67.36600497
0.50740739,0,0,0.521273207,0.366454009,0.619129214,0.48692555,0,0,0,1,0,0,65.80943124,2.66660019,58.15848035
0.809429792,0,0,0.600286096,0.489702893,0.6051052,0.554479247,0,0,0,1,0,1,-26.54145309,79.46584653,-53.81872831
0.382072965,0,0,0.700031011,0.481497489,0.528036819,0.550464114,0,0,0,1,0,1,43.18120991,86.80544338,8.7282565
0.513326276,0,0,0.626414077,0.430469098,0.649637454,0.561022239,0,0,0,0,0,1,176.7688089,64.4457828,-227.900577
0.369163572,0,0,0.517282562,0.503770801,0.817615882,0.627685505,1,0,0,1,1,1,40.05361602,-3.878351795,62.64076944
0.585143844,0,0,0.694077104,0.208082316,0.625036385,0.475150551,1,1,0,1,0,1,39.02011253,7.859143599,72.67256352
0.553924463,0,0,0.483863036,0.490919611,0.609336878,0.629742395,0,0,0,1,0,1,44.13257251,121.8279415,107.4167027
0.22203872,1,0,0.476883858,0.352989444,0.529046574,0.342079943,0,0,0,1,1,1,73.67100127,17.92099175,65.37020946
0.364648094,1,0,0.730979483,0.440881983,0.719747397,0.544248886,0,0,0,1,0,1,28.8442498,45.31488059,-22.36956567
0.616053519,0,1,0.490381511,0.451239116,0.527757883,0.543296575,1,0,0,1,1,1,93.05074955,18.29315554,40.99011688
0.554314456,0,0,0.60251336,0.297480409,0.735116281,0.739468099,1,0,0,0,0,1,34.88759407,97.40934868,102.0640702
0.492171955,0,0,0.47508404,0.426485546,0.625021605,0.60276338,0,0,0,0,0,1,196.2267989,2.22966854,71.85199454
0.64581787,0,0,0.486679905,0.423660319,0.655296235,0.447672551,1,1,0,1,0,1,7.460620817,11.2639728,76.43283668
0.441282944,0,0,0.532333558,0.34213312,0.644422166,0.420802622,0,0,0,1,1,1,-69.12114555,-1.385171058,-60.33608272
0.56024013,0,0,0.654023567,0.514552434,0.656552194,0.661584016,0,0,0,1,1,1,58.80857283,7.610006614,68.50252986
0.491574413,0,0,0.583578263,0.492800458,0.658736117,0.213744159,0,0,0,1,0,1,72.04551328,-56.50393198,88.47284426
0.628843833,0,0,0.548236006,0.500096228,0.584145039,0.546561749,0,0,0,1,0,1,128.8224244,104.582882,105.8752072
0.58433199,0,0,0.560810084,0.36867693,0.55920057,0.256487428,0,0,0,1,0,1,-75.47400293,81.64433275,-112.3688526
0.492636136,0,0,0.702390365,0.474523959,0.582886805,0.643700522,0,0,1,1,0,1,129.0956879,-2.733590915,35.11768771
0.232134381,0,0,0.525139416,0.422354368,0.63942119,0.65989399,1,0,0,1,1,1,167.2563642,7.088941369,70.9819853
0.521638223,0,0,0.470791962,0.453335085,0.629348377,0.593385193,0,0,1,1,0,1,3.725489933,7.021748679,61.48035707
0.401369652,0,0,0.570884307,0.386090226,0.55202119,0.594597338,1,1,1,1,1,1,-58.46014286,8.168729088,72.55229419
0.687591521,0,0,0.543035756,0.476672054,0.578120738,0.49596282,0,1,0,1,1,0,158.0598171,-5.097567461,66.16434561
0.551316041,0,0,0.529031613,0.501883805,0.532215397,0.449861065,0,0,0,0,0,1,-29.36802915,107.3321002,-90.21011108
0.309111525,0,0,0.547191685,0.482896292,0.664687057,0.520190351,0,1,1,1,0,1,1.525805066,14.76562826,132.0069558
0.726356111,0,0,0.561049872,0.493667426,0.671208476,0.397121005,1,0,0,0,1,1,111.0250403,51.54784247,20.93517648
0.432232749,0,1,0.485779882,0.5020847,0.714655581,0.741097047,1,0,0,1,0,1,211.6253566,151.4058964,152.1138553
0.762671368,0,0,0.587852285,0.344723446,0.707964033,0.564343873,1,0,0,1,0,1,126.1806329,40.80264186,256.3728798
0.315117936,0,0,0.571396823,0.362287554,0.588026079,0.469165002,0,0,0,0,0,1,143.8291277,72.23076342,-120.5312703
0.524309611,0,0,0.559716001,0.274643394,0.53879787,0.491503399,1,1,0,1,1,0,135.8505429,12.72586084,61.48399472
0.542357702,0,0,0.761010122,0.462324807,0.568546661,0.604752192,0,0,1,1,1,1,-67.243489,-10.80166473,69.9808506
0.412514279,0,1,0.458980287,0.507633061,0.55329153,0.599889611,1,0,0,1,0,1,79.53496657,190.7366757,-121.3321541
0.493734947,0,0,0.54545909,0.441295498,0.525642635,0.397144037,1,0,1,1,0,1,117.2534091,-40.2355723,20.949016
0.62513565,0,0,0.470217906,0.511502321,0.739329839,0.575714374,1,0,0,0,1,1,-11.43781677,65.92186429,6.773792388
0.435370791,0,0,0.634613373,0.521116703,0.633341336,0.506572904,1,1,0,1,1,1,39.62523819,13.71416324,50.76729182
0.386314955,0,0,0.589146984,0.492283784,0.542617049,0.617071448,1,1,0,1,1,1,269.4897568,6.986148536,58.33273702
0.531644319,0,0,0.518187007,0.454979514,0.614910104,0.310488237,0,0,0,1,1,1,-6.175288282,75.01560822,-190.0252956
0.703264797,0,0,0.577419931,0.370376075,0.838849551,0.610042269,0,1,0,1,1,1,27.81029523,15.98125795,70.64905845
0.356256159,0,0,0.562179843,0.3459648,0.582162807,0.712948839,1,0,1,0,0,1,122.8779572,14.59250141,187.7464572
0.4728729,0,0,0.693815786,0.364476429,0.61194366,0.502034092,1,1,0,1,1,1,148.2215412,5.276397029,70.04454602
0.519160984,0,0,0.493606843,0.409272813,0.64065748,0.376882243,0,1,0,1,1,1,98.98075528,11.98642908,64.8673164
0.495344064,0,0,0.53227652,0.396794264,0.690412016,0.463301135,0,0,1,0,0,1,-24.12184553,29.96668793,-3.906043297
0.290049082,0,0,0.446124386,0.453725848,0.551277645,0.343729335,1,0,0,1,1,1,94.96955156,8.199191319,70.76287547
0.371803821,0,0,0.480628553,0.522200009,0.576973786,0.454829938,1,0,1,1,1,1,47.13580482,-9.789646818,73.05099576
0.616650184,0,0,0.561334183,0.362732184,0.586132506,0.850265746,0,0,0,1,0,1,236.3039111,8.798326596,62.96578516
0.341883603,0,0,0.530743185,0.456851461,0.596343786,0.52702272,0,0,0,1,1,0,151.4957445,9.754466082,77.80955801
0.43806981,0,0,0.540974059,0.490812171,0.607970511,0.447501424,0,0,0,1,1,1,20.84376228,89.01012689,14.23146919
0.45196089,0,0,0.631887294,0.5156138,0.673810615,0.4977898,0,0,0,1,0,1,41.8317619,70.63351449,116.8746316
0.575345736,0,0,0.455025411,0.429858214,0.545756164,0.617283201,1,0,0,1,0,1,152.3849987,8.429335321,67.33699798
0.333422463,0,0,0.495659285,0.396787628,0.609864199,0.551097226,1,0,0,1,0,1,119.2263649,-6.42530413,75.38757498
0.525423122,0,0,0.45957982,0.396295705,0.588516892,0.687104038,0,0,0,1,0,1,138.9826359,19.55486062,57.32711451
0.418895266,0,0,0.550301051,0.486273637,0.788235146,0.510408927,0,1,0,1,1,0,150.1873113,5.778300803,70.17092874
0.537367345,0,0,0.488832116,0.442048029,0.574219643,0.397815123,0,0,1,1,1,1,77.89905633,63.07204853,9.58568658
0.294547222,0,0,0.679919894,0.509829387,0.56561686,0.681143042,1,0,0,1,0,1,186.3882695,10.30240078,61.21280945
0.626608066,0,0,0.464199652,0.391054142,0.61676053,0.455869009,0,1,0,1,0,1,47.58283007,-3.923526084,56.75899116
0.561677437,0,0,0.648319973,0.504364925,0.675007312,0.281087865,1,0,1,1,0,1,31.68870942,68.94103098,42.836687
0.388271927,0,0,0.475115407,0.503800763,0.55704522,0.492127547,0,0,1,0,0,1,-21.66053002,89.94230415,35.88916019
0.367342871,0,0,0.492130708,0.455367596,0.66638122,0.489478547,1,0,0,1,0,0,64.4925219,101.6863649,30.40981816
0.531162313,0,0,0.556127959,0.31904645,0.840028075,0.727814478,0,1,0,1,0,1,57.81419637,7.843600191,61.38107327
0.709512266,0,0,0.51610042,0.400505984,0.724005522,0.66283983,0,0,0,1,0,1,28.2583872,13.39810804,65.37098856
0.26157299,0,0,0.457691452,0.513582767,0.658974882,0.449002569,0,0,0,1,0,1,108.9221313,22.4309237,-211.6694004
0.325316963,0,0,0.657414362,0.467157605,0.785312542,0.636238278,1,0,0,0,0,1,-1.003774269,4.185799647,76.90231763
0.615136378,0,0,0.476191867,0.43530153,0.579393526,0.607597451,0,0,0,1,0,1,-103.0388899,105.7697616,6.419500075
0.685994706,0,0,0.498415687,0.432686153,0.771597665,0.602765346,1,0,1,1,0,1,-103.1874536,94.62617843,-97.67027319
0.425231549,0,0,0.501038058,0.511816742,0.599992595,0.293644306,0,1,0,1,1,1,148.0764697,-1.510433575,66.39099644
0.472294456,0,0,0.613012638,0.243429047,0.565425203,0.542667043,0,0,1,1,0,0,17.67119061,11.94893587,54.52608645
0.737926736,0,0,0.665100512,0.490487655,0.562244402,0.452860704,0,0,0,1,1,1,-108.2689978,85.17679583,49.40754313
0.441370534,0,0,0.551905133,0.226764884,0.68885198,0.621003712,0,1,0,1,0,1,149.3886905,9.280193101,68.98989089
0.53983718,0,0,0.675829337,0.452583749,0.606506859,0.546663381,1,0,0,1,0,1,92.38987072,0.252020357,61.12454795
0.375767617,0,0,0.46144351,0.23897292,0.576657044,0.464956796,1,0,0,1,1,1,-8.430121801,5.742632275,74.21723826
0.53644718,0,0,0.443365618,0.453404095,0.696945346,0.421292603,1,0,0,1,1,1,-16.81814916,14.65115938,63.42748421
0.421534612,0,0,0.459179597,0.436498887,0.578578309,0.502151271,1,1,0,1,1,1,55.38864909,4.532657199,72.94210266
0.391403995,0,0,0.466227579,0.323669343,0.855747051,0.702125899,0,0,1,0,0,1,12.11130131,63.90038343,-176.5604075
