Length of Username,Country Block_1,Country Block_2,Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Is Business Account,Class,Sex,Is Joined Recently,Is Verified,Is Private,Is Professional Account,Length of Biography,Number of Video Posts,Mean Post Likes
0.381910848,0,0,0.387490306,0.549833226,0.382062065,0.782373709,1,0,0,1,0,1,0,91.05961477,184.4433515,-80.84556603
0.429258111,0,0,0.430083219,0.617083281,0.471258545,0.865711666,0,1,0,0,0,0,1,35.22500353,43.30072991,164.5880433
0.597059695,0,0,0.453653718,0.592974909,0.427239942,0.812895189,0,0,0,1,0,1,1,87.18976069,-17.01550031,76.60536933
0.400897941,0,0,0.405040326,0.523014138,0.327874408,0.789106531,1,0,0,1,1,1,0,70.27953332,0.412367486,49.03565838
0.433332993,0,0,0.387990855,0.601681094,0.451679674,0.797406748,0,1,0,0,1,1,1,-22.16473449,178.8186829,-72.61175915
0.492590134,0,0,0.24041136,0.583520019,0.541727952,0.86849915,0,0,0,1,1,1,1,99.06307716,213.2572325,111.4445528
0.526854365,0,0,0.36377077,0.560443971,0.535094413,0.726453169,1,0,0,1,1,1,0,79.98882657,88.57125288,114.1975214
0.715788261,0,0,0.336013901,0.524074173,0.544595211,0.787735419,0,1,0,0,0,0,1,94.74773461,95.31442466,-23.51879626
0.485219627,0,0,0.297892983,0.705750675,0.492357618,0.818557569,0,0,0,0,0,1,0,110.0929207,82.3347027,40.28758659
0.522344075,0,0,0.293189665,0.532433236,0.504207199,0.818532685,0,1,0,0,0,1,1,135.0074938,1.855529863,27.72285859
0.447576123,0,0,0.429903847,0.54502396,0.463788052,0.746745036,0,1,0,0,0,1,1,30.36001348,12.09085839,46.04676784
0.638399964,0,0,0.333553691,0.5507287,0.517335124,0.764300135,1,0,0,1,0,1,0,60.75599886,6.09269412,3.102771065
0.463467802,0,0,0.252987009,0.625667813,0.485630603,0.852622649,1,0,0,1,0,1,1,63.13476798,254.6300208,-52.72221066
0.748760487,0,0,0.399255992,0.614299356,0.471020227,0.804316297,0,1,0,0,1,0,1,122.3139671,-42.1450891,-68.55017341
0.460805115,0,0,0.356232295,0.679436399,0.460127866,0.757562272,1,0,0,1,0,1,0,119.6415708,11.90720309,-40.05876772
0.522215658,0,0,0.449092266,0.535610136,0.43461449,0.763222947,1,0,0,0,0,1,0,71.27305206,74.32737145,-19.4511068
0.522016654,0,0,0.359613297,0.52752667,0.523188674,0.826860298,0,0,0,1,0,1,0,79.35846425,-44.00781151,16.5105276
0.511900814,0,0,0.188229134,0.574808171,0.512509541,0.840307406,0,1,0,0,0,1,1,-28.9774204,45.69083776,0.530972053
0.42206096,0,0,0.443281897,0.551363062,0.53308041,0.769338984,0,0,0,0,0,1,0,74.75825044,177.8708294,-1.366709021
0.423189399,0,0,0.376358924,0.696629709,0.454401896,0.820958907,1,0,0,0,0,1,0,73.4165243,3.52836478,156.2639231
0.471123612,0,0,0.356837961,0.705162908,0.411528598,0.782865013,0,0,0,1,0,1,0,62.90353902,45.11522795,89.62391088
0.538082112,0,0,0.135253051,0.691821714,0.46837008,0.800366165,1,0,0,1,0,1,0,36.22820504,-19.47480398,213.8088891
0.689568398,0,0,0.34498914,0.589301477,0.50948879,0.787501223,0,0,0,0,0,1,1,86.67412306,160.2979342,126.0408852
0.490272856,0,0,0.375736561,0.63660451,0.300049239,0.791602178,0,1,0,0,0,1,1,-27.4224971,68.79404996,106.5037845
0.450988775,0,0,0.464835667,0.775707777,0.412962578,0.810590724,0,0,0,1,0,1,1,95.04741481,118.5413622,-18.9518099
0.490911393,0,0,0.381036241,0.546515613,0.320726643,0.728229539,1,1,0,0,0,1,1,7.778701321,-15.69716964,17.39845235
0.430648417,0,0,0.280448834,0.558527234,0.512739464,0.803695054,0,1,0,0,0,0,1,140.418908,-112.8072133,13.10198976
0.473284839,0,0,0.376332043,0.545143316,0.449648957,0.810838767,1,1,0,0,0,1,1,-38.0897412,111.7123878,-166.8128914
0.440129249,0,0,0.273165573,0.643751453,0.349645999,0.779741574,0,1,0,0,0,1,1,-147.0604862,-33.98937171,-46.31673168
0.810990746,0,0,0.254796224,0.643514487,0.523772932,0.824553682,0,0,0,1,0,1,1,37.74486157,139.0932439,65.90736954
0.631363078,0,0,0.437265624,0.589843764,0.431284272,0.792338746,1,0,0,1,1,1,0,98.10170415,-56.1168698,47.54446429
0.639280765,0,0,0.246955815,0.551851713,0.411479014,0.812915472,0,0,0,1,0,1,0,92.97954045,-64.93741329,-6.907712563
0.567008986,0,0,0.141639682,0.623973319,0.486829932,0.817264107,1,1,0,0,0,0,1,253.7432548,21.41791662,201.9035529
0.479204313,0,0,0.427825685,0.566595096,0.527744893,0.758100149,0,1,1,0,0,1,1,200.1209507,93.57588617,-32.72385922
0.515927895,0,0,0.434344206,0.650459547,0.435928916,0.836984437,0,0,0,1,0,1,1,80.62451545,151.9488017,-35.00449616
0.407541739,0,0,0.339764765,0.720736065,0.530642161,0.768392909,0,0,0,1,0,1,0,60.31610594,9.304984107,96.89428111
0.435138208,0,0,0.424765335,0.644620346,0.544311193,0.84710981,1,1,0,0,0,1,1,-93.99079268,-15.11565246,-46.26364243
0.409542724,0,0,0.31308237,0.712659458,0.45729219,0.83304322,0,1,0,0,0,1,1,-111.5625682,22.40435329,25.3437839
0.641178491,0,0,0.444224997,0.524865526,0.454424076,0.829843664,1,1,0,0,0,0,1,62.57381361,42.86853709,-17.81420399
0.655127389,0,0,0.390395217,0.643778138,0.455695818,0.831525853,0,0,0,1,1,1,0,76.4041532,-65.07473324,134.8791831
0.644658158,0,0,0.420081192,0.64466061,0.540796971,0.824736666,1,0,0,1,1,1,1,101.998751,-56.40288269,75.16640513
0.529631051,0,0,0.442447474,0.585596252,0.457729773,0.762380481,1,0,0,1,0,1,0,55.92234353,219.2889652,-71.21658058
0.413430221,0,0,0.421900735,0.726154749,0.404358639,0.775381766,0,0,0,1,0,1,1,72.99188553,-3.759887444,11.74626713
0.702075386,0,0,0.368470138,0.52040683,0.446496238,0.803737141,1,0,0,0,0,1,0,57.28652756,111.6132447,57.82613102
0.512006673,0,0,0.292867274,0.586043032,0.417362099,0.785046887,1,0,0,0,0,1,1,101.0448653,21.29839202,-30.22713111
0.407975249,0,0,0.414638458,0.6328533,0.471311255,0.815435543,1,1,0,0,1,0,1,215.1179818,85.80393523,-51.69558326
0.474991473,0,0,0.397585281,0.714726646,0.397704172,0.813092827,1,0,0,1,0,1,0,94.03516007,-49.95876125,118.6232311
0.554355859,0,0,0.267560175,0.67623311,0.357365653,0.79217708,0,1,0,0,0,1,1,-11.29089187,-9.484292402,59.38628346
0.764511488,0,0,0.253296351,0.614270388,0.532105255,0.867060075,1,1,0,0,0,1,1,96.00523125,72.21050832,24.40042722
0.57795149,0,0,0.416304722,0.607788996,0.407029191,0.821449418,0,0,0,1,1,1,0,92.06855536,71.78153378,-67.21457374
0.779657805,0,0,0.380440046,0.534221065,0.388623438,0.776208035,0,1,0,0,0,1,1,39.11279504,64.63936956,-18.8322853
0.706573581,0,0,0.429077485,0.525132515,0.485529022,0.720856301,1,1,0,0,0,0,1,-3.981570514,-16.29430114,8.547626669
0.860853693,0,0,0.446540859,0.563033582,0.492038032,0.81660717,0,1,0,0,0,1,1,-97.87889125,73.01887171,-10.99749739
0.407540813,0,0,0.345238956,0.737753269,0.547179464,0.702946369,1,0,0,0,0,1,1,107.3007297,-15.92879904,-23.66322461
0.548091384,0,0,0.461829919,0.640428581,0.529959282,0.807123567,1,0,0,0,0,1,0,63.35180716,-106.5374483,90.78563245
0.563490366,0,0,0.312651436,0.529635628,0.48901835,0.761831257,0,0,0,0,0,1,1,75.8253316,101.4141627,-152.4597579
0.431181882,0,0,0.394322332,0.566383068,0.338896539,0.756405963,0,0,0,0,0,1,0,59.89841455,-110.7832297,138.6536131
0.694815091,0,0,0.38191747,0.584940873,0.405364613,0.809772997,1,1,0,0,0,1,1,6.014144244,56.50131884,16.03097289
0.501996564,0,0,0.382392494,0.663977088,0.521489731,0.775023356,0,1,1,0,0,1,0,96.74794505,74.88579587,101.9751604
0.848116779,0,0,0.437026875,0.639082464,0.525943855,0.87553246,0,1,0,0,0,0,1,28.68453874,58.1063232,152.8545714
0.429065669,0,0,0.452612942,0.678404284,0.359612202,0.79114344,0,1,0,0,0,0,1,19.62748869,86.01829807,105.8646092
0.378897503,0,0,0.430423383,0.674400701,0.443147312,0.857874564,1,0,0,1,0,1,0,59.32452677,77.04459297,115.6407984
0.665348971,0,0,0.41034206,0.695583636,0.37726374,0.794803632,1,1,0,0,1,0,1,70.51757045,-15.32810753,51.74285742
0.414572482,0,0,0.42398651,0.758078812,0.425159798,0.805233231,0,1,1,0,0,1,0,-9.977223669,84.28780051,-66.92838932
0.402511408,0,0,0.274822727,0.579282107,0.492828725,0.8044815,1,0,0,1,0,1,0,137.9938845,6.771166489,34.32938722
0.50999018,0,0,0.28270413,0.626453447,0.479121482,0.74373632,0,0,0,0,0,1,0,73.71838614,-48.47670282,64.22283688
0.434765037,0,0,0.395915915,0.594092481,0.394498478,0.805482808,1,0,0,0,1,1,0,64.90599361,161.5138754,141.203513
0.587373602,0,0,0.371601115,0.578274975,0.445277331,0.820781226,0,0,0,1,0,1,1,75.43760969,92.00653037,36.89489794
0.660186262,0,0,0.378721075,0.541598868,0.505151452,0.807779981,1,1,0,0,0,0,1,103.2058913,-24.49026985,-57.66733241
0.418431805,0,0,0.41404598,0.655479431,0.407685764,0.765313263,1,1,1,0,0,0,0,151.892411,-24.39861045,-23.98625424
0.555163541,0,0,0.357022679,0.562260779,0.490286028,0.797664078,0,1,0,0,0,1,1,122.8178741,-17.58824367,30.45214858
0.572422478,0,0,0.353938187,0.533084814,0.527692633,0.784922899,0,0,0,0,0,1,0,56.57509083,197.069538,34.98639222
0.49395566,0,0,0.277413985,0.529608745,0.457692055,0.771606998,1,0,0,1,0,1,0,28.69531613,-2.945948777,107.6146397
0.65021415,0,0,0.41217955,0.625501359,0.460639462,0.818373753,1,1,0,0,0,1,1,165.6373726,53.36412821,53.03942122
0.542969945,0,0,0.432471094,0.620089994,0.513879627,0.833261024,0,0,0,0,0,1,0,43.76707215,242.0229274,57.79960782
0.59713441,0,0,0.380739831,0.561379148,0.382467377,0.808338333,1,0,0,0,0,1,1,75.14202629,59.72521113,-17.45104269
0.418862972,0,0,0.14790332,0.540640067,0.544827876,0.770345698,0,1,0,0,0,1,1,31.50025752,-59.97054248,-20.74862201
0.495659876,0,0,0.388647972,0.631418054,0.511169322,0.7253708,0,1,0,1,1,1,0,407.6219368,67.36927187,25.04968911
0.410696881,0,0,0.384445107,0.548870675,0.470328808,0.800400275,0,0,0,1,0,1,0,109.2448851,136.3445884,-13.78535569
0.762342756,0,0,0.429258461,0.652002598,0.443266944,0.778936122,0,0,0,1,0,1,0,97.40594014,112.2488646,124.0335806
0.442517899,0,0,0.301273204,0.69075692,0.416710412,0.806569372,1,0,0,1,0,1,1,88.1132318,-31.67524631,154.4492525
0.492451069,0,0,0.443984222,0.623334277,0.469597093,0.753566495,1,1,0,0,0,1,1,-185.0367216,-25.8642046,-5.860817656
0.392121876,0,0,0.365763697,0.747898876,0.341721796,0.775319915,0,0,0,1,0,1,1,59.06889184,11.89649413,121.0582029
0.572274283,0,0,0.33133364,0.738590391,0.533549596,0.8014802,0,0,0,1,0,1,0,77.32029905,100.222992,42.13521395
0.360282577,0,0,0.426894785,0.738469342,0.533754676,0.751354686,1,0,0,1,0,1,0,108.131844,66.97401971,-40.94891602
0.445307718,0,0,0.456647684,0.536160869,0.237340076,0.778094859,1,1,0,1,0,1,1,-10.5647222,107.6756873,62.37376722
0.466791342,0,0,0.404763149,0.566026443,0.444454093,0.77089805,1,1,0,0,0,1,1,68.33296297,80.15569732,-27.75976919
0.46171243,0,0,0.430842089,0.562476812,0.42101632,0.747938781,0,0,0,1,1,1,1,134.8022954,89.04225381,-65.97298972
0.884945187,0,0,0.456695908,0.56298407,0.455415165,0.818780579,0,1,0,0,0,0,1,142.2949959,-25.79041885,104.8937598
0.470402069,0,0,0.382328037,0.853979662,0.525874645,0.79708843,1,0,0,1,0,1,0,93.18091351,119.091702,-7.476268202
0.503741272,0,0,0.345093406,0.538855457,0.529640719,0.832339755,0,1,0,0,0,0,1,44.46388513,88.32963852,-25.49109366
0.531191773,0,0,0.400521982,0.563256994,0.495878826,0.794429439,1,0,0,1,0,1,0,42.58470253,57.72616534,-4.556582664
0.577413558,0,0,0.435834078,0.612390336,0.541050495,0.773493847,1,1,0,0,0,0,1,-58.05445292,103.8635471,0.691325459
0.418002776,0,0,0.202536077,0.647404431,0.428684717,0.822231032,0,0,0,1,0,1,0,114.106249,70.58635049,-46.23829544
0.537992142,0,0,0.310685673,0.697440164,0.486526049,0.808904373,0,0,0,0,1,1,1,78.88110818,112.526407,105.6346417
0.57429213,0,0,0.41420645,0.561584152,0.342556037,0.791449463,0,1,0,0,0,1,0,-0.822738956,-4.400637253,12.83942766
0.390941587,0,0,0.412386521,0.554552066,0.330421361,0.794262972,1,0,0,1,0,1,1,94.13896894,122.4507869,30.98307007
0.399114261,0,0,0.408193209,0.545407998,0.516702767,0.763004012,1,1,0,0,0,1,1,-107.3609922,52.59809351,77.63751658
0.452592171,0,0,0.426759033,0.536879838,0.527885342,0.782017234,0,1,0,0,0,1,1,-81.7053453,-88.38658068,186.3891214
0.436436394,0,0,0.34688847,0.579368703,0.429273744,0.847522012,0,1,0,0,1,0,1,-116.6837622,40.74895619,-75.24154822
0.455625575,0,0,0.285662494,0.565868827,0.309632043,0.789603131,1,1,0,0,0,0,0,175.5348656,-10.00833992,217.7485165
0.394606058,0,0,0.259575848,0.559137775,0.425359656,0.807242972,0,1,0,0,0,0,1,140.2460166,5.630823725,141.6240522
0.416976835,0,0,0.363823827,0.566000951,0.378099846,0.76441567,1,1,1,0,0,1,1,106.2462714,-54.4744222,-22.45561384
0.399708979,0,0,0.260939509,0.633567924,0.527402548,0.792114453,0,0,0,0,0,1,0,81.89080955,25.48652614,51.53965346
0.693576825,0,0,0.414359632,0.552063153,0.457535249,0.819894696,1,0,0,1,0,1,0,61.61432382,213.8842684,121.8545458
0.42144306,0,0,0.440568577,0.537920332,0.366900513,0.794686664,0,1,1,0,0,1,0,137.5691809,26.55420734,-52.10058147
0.395320886,0,0,0.236432823,0.532843469,0.415136633,0.80582406,0,1,0,0,0,1,1,103.7966967,-87.05028846,104.245068
0.428700455,0,0,0.385600819,0.550858154,0.469083849,0.764812787,1,0,0,1,0,1,1,54.97370763,-3.265071467,-95.57504824
0.433575821,0,0,0.410833346,0.612052907,0.346750853,0.80844978,0,1,0,0,0,0,0,-83.74236354,80.74522767,-4.261543122
0.593231787,0,0,0.459255679,0.552971358,0.37422517,0.760755939,1,1,0,0,1,1,1,102.5198541,55.72625493,-73.26564697
0.412080527,0,0,0.256432092,0.684669721,0.475614432,0.815488617,0,0,0,1,0,1,0,47.95667073,145.2772296,-17.44662724
0.615854871,0,0,0.343822549,0.62968574,0.282290198,0.793185914,0,0,0,0,0,1,0,51.34844142,-8.336349326,-34.4525875
0.553919735,0,0,0.349345937,0.602311354,0.461299152,0.752490123,0,1,0,0,0,1,0,139.2602518,-15.74806028,150.4172947
0.461695162,0,0,0.44804821,0.733904375,0.312768446,0.809689555,0,1,0,0,0,0,1,0.233063485,0.310699729,208.8766033
0.403149236,0,0,0.263553717,0.562711612,0.477042049,0.760552619,0,1,0,0,1,1,1,-31.87425829,61.8340812,90.47627564
0.427825017,0,0,0.444569467,0.583619908,0.52522439,0.812716793,0,0,0,0,0,1,1,68.2539827,-60.18483986,-4.874655955
0.606913126,0,0,0.365747688,0.609713469,0.533416767,0.814420581,0,0,0,1,0,1,0,86.99774651,46.2840278,48.40282341
0.614637636,0,0,0.295128831,0.651030708,0.287766434,0.734815828,0,1,0,0,0,0,1,125.6042537,143.7363981,-16.76525736
0.478130393,0,0,0.181359835,0.605181178,0.442810736,0.76736859,1,1,0,0,0,1,0,-37.13944709,-14.48198434,113.8668318
0.542429932,0,0,0.329491043,0.524105979,0.515962629,0.78012715,0,1,1,1,0,1,1,129.9411581,-61.1335163,2.667013791
0.623814131,0,0,0.323129145,0.576096027,0.533483163,0.797812975,0,0,0,0,0,1,1,94.43923766,-10.33116213,22.52899619
0.519951381,0,0,0.446099344,0.609417556,0.51174814,0.781700987,0,1,0,0,0,0,0,86.67199409,15.41641912,-85.56835547
0.472649332,0,0,0.306037367,0.537054201,0.410469894,0.837469706,0,1,0,0,0,1,1,173.596188,12.50654805,-71.06390547
0.48635829,0,0,0.424217415,0.713990084,0.505320425,0.789997827,1,1,0,0,0,0,1,-23.03701112,90.00801236,58.07027867
0.665209178,0,0,0.425196835,0.722297142,0.290048817,0.732476165,1,1,0,0,1,0,1,42.04555835,13.79229756,31.88214094
0.522003649,0,0,0.43025627,0.729247146,0.418615818,0.858588141,0,1,0,0,0,1,1,116.6896459,54.17489769,29.64940902
0.544145916,0,0,0.249917811,0.630969132,0.523241586,0.812478818,0,0,0,1,1,1,1,58.32641447,67.93456564,70.69201314
0.472992924,0,0,0.221767521,0.657456605,0.396826782,0.776606257,0,1,1,0,0,0,1,128.4739527,19.771039,65.49945241
0.560389226,0,0,0.382072324,0.681599957,0.482138048,0.804256848,0,0,0,1,0,1,0,72.73758334,107.6858764,-59.14667301
0.522559085,0,0,0.301742108,0.543569957,0.475930949,0.806277313,0,1,0,0,0,0,1,-137.652562,23.37998195,142.3631501
0.575719596,0,0,0.236673351,0.55012075,0.545190427,0.8068919,0,1,0,0,0,0,1,-60.55300882,-93.19711431,59.93968318
0.441928561,0,1,0.162427919,0.616105099,0.518853442,0.776358016,0,0,0,1,1,1,0,88.01604401,173.442345,-89.87438166
0.494992418,0,0,0.38608284,0.630724371,0.453154901,0.748632256,1,1,0,0,0,0,1,149.0335983,-2.259806723,81.57940461
0.654570913,0,0,0.281514494,0.57168141,0.516421579,0.822971169,0,1,0,0,0,0,1,73.75116153,-36.86246804,-125.9361064
0.463545727,0,0,0.40629337,0.577025232,0.320703835,0.811641856,0,0,0,1,0,1,1,101.8004121,75.95605925,-70.48454883
0.414917723,0,0,0.398700362,0.596345087,0.431106942,0.765681323,0,0,0,1,0,1,0,94.69186168,79.90384552,-29.32630027
0.433643095,0,0,0.380745657,0.644037892,0.330741377,0.814610773,0,1,0,0,0,0,1,189.6952756,-2.987253674,114.2553843
0.384967177,0,0,0.281357345,0.594740635,0.528711896,0.753580086,0,1,0,0,0,1,1,-37.46040394,40.42047826,23.37331594
0.547632804,0,0,0.403936976,0.529536347,0.485251122,0.808884432,0,0,0,1,0,1,0,14.00527071,141.5193864,102.4708078
0.384471697,0,0,0.401308635,0.597388242,0.353938009,0.769151696,1,0,0,1,0,1,0,82.53328489,30.14218602,63.60910452
0.438937967,0,0,0.440193466,0.672803733,0.508975629,0.812462222,0,1,0,0,1,1,0,177.5865247,-30.97141389,-67.66229955
0.424054734,0,0,0.429953952,0.774381113,0.477061069,0.806465494,1,0,0,1,0,1,0,31.40716605,-41.75229222,-4.977620235
0.447351898,0,0,0.433908443,0.644940498,0.371210003,0.820821935,1,0,0,1,0,1,1,79.83685856,-19.04637297,172.5718255
0.491636135,0,0,0.274479043,0.590489668,0.455238796,0.828750293,0,0,0,1,0,1,0,74.16993159,77.13321574,-27.13135197
0.416531602,0,0,0.400792829,0.58075511,0.537759143,0.752972709,0,1,0,0,0,1,1,28.73728586,202.6119908,12.3228966
0.452412936,0,0,0.301137702,0.609906997,0.333957983,0.83105774,1,0,0,0,1,1,0,70.85050539,76.53004961,104.4396802
0.565022155,0,0,0.368645278,0.655704887,0.511653108,0.83972237,0,0,0,1,0,1,0,96.22002167,-9.41126926,-50.74186803
0.597413176,0,0,0.238030549,0.645618476,0.486215132,0.733697773,0,0,0,1,0,1,1,75.7874273,76.00328338,65.12322165
0.49842753,0,0,0.327700956,0.641033452,0.545128429,0.768174675,1,0,0,1,0,1,0,110.3645425,216.8795615,-128.3333856
0.421078356,0,0,0.358449467,0.592319627,0.423290031,0.821285011,1,1,0,0,0,1,1,-74.32560071,46.35665533,55.21792742
0.508170414,0,0,0.244386068,0.680363952,0.473336396,0.768938914,1,0,0,1,0,0,1,66.99120954,21.57710881,81.79520311
0.493019358,0,0,0.263334681,0.599530374,0.272516401,0.82894649,0,0,0,0,0,1,0,45.53056444,110.7697759,37.07699087
0.563606024,0,0,0.237405165,0.715944984,0.526203582,0.790611436,1,1,0,0,1,0,1,-48.65819121,13.97587752,-100.2432474
0.442180567,0,0,0.233873508,0.561126356,0.324528281,0.781387727,0,0,0,0,0,1,1,63.08012734,51.26384564,-23.66485314
0.461995309,0,0,0.366452226,0.584451454,0.507592153,0.834546648,0,0,0,1,0,1,0,90.97640946,261.1266149,52.84342417
0.423324085,0,0,0.437050214,0.629856267,0.363593302,0.832211999,0,0,0,1,0,1,0,111.9121877,49.2478466,-9.095399737
0.662178028,0,0,0.385826907,0.734446157,0.495557965,0.733738228,0,1,0,0,0,1,1,-111.8386353,20.61337157,1.712539949
0.519371445,0,0,0.431951272,0.591713609,0.42420219,0.767468679,0,1,0,0,0,0,1,160.2801545,31.60043535,-52.12650287
0.566402484,0,0,0.409861327,0.585294501,0.544835085,0.751174359,0,1,1,0,0,1,1,-52.82844788,-23.68033775,105.9953702
0.523402594,0,0,0.453176866,0.595542761,0.329144253,0.812006484,1,0,0,0,0,1,0,126.9554228,-42.68512602,43.07680203
0.448072253,0,0,0.34190153,0.562935849,0.543661444,0.766175146,0,1,0,0,0,0,1,122.1370007,-15.59195111,111.7573668
0.514197196,0,0,0.327408371,0.762123667,0.478963253,0.777095956,0,0,0,0,0,1,0,108.7626576,-45.16906245,2.601920716
0.425039744,0,0,0.364230646,0.813718693,0.228895132,0.792123156,1,1,0,0,0,0,1,-15.77655241,70.30342074,-74.53696411
0.698748406,0,0,0.358106067,0.702286807,0.397397266,0.815713921,0,1,0,0,0,0,1,3.927333875,-4.197905814,-19.1195945
0.521344494,0,0,0.402720273,0.520630105,0.444122322,0.780306807,1,0,0,1,0,1,0,43.63463306,176.3160309,53.71452518
0.480057688,0,0,0.312702357,0.68541198,0.445473247,0.786436401,0,1,1,0,0,1,0,12.74713052,76.75932558,-83.67033841
0.529555916,0,0,0.373529408,0.663541648,0.453661249,0.797783792,0,1,0,0,0,1,1,129.180488,-20.09285972,72.20266498
0.545407487,0,0,0.393068692,0.54544784,0.449478009,0.84630917,1,0,0,0,0,1,0,53.39693066,87.4158581,19.47377216
0.441509457,0,0,0.235613341,0.896091547,0.407283577,0.775680898,0,0,0,1,0,1,0,71.88499416,186.5368261,41.02931593
0.338443456,0,0,0.411760606,0.638297009,0.421004632,0.838510024,0,1,0,0,0,1,1,27.98450461,34.51674602,64.99397629
0.636657664,0,0,0.417790585,0.61655284,0.542149483,0.841488119,0,0,0,1,0,1,0,132.2605261,50.52315419,144.4616462
0.434564168,0,0,0.443643563,0.633677854,0.545122679,0.782102481,0,1,0,0,1,1,0,-19.5339437,-25.2019852,169.3782141
0.45434134,0,0,0.384935106,0.605699853,0.544930569,0.771310873,0,0,0,0,0,1,1,99.52864142,-153.1520655,19.52182435
0.540310956,0,0,0.333683386,0.640689335,0.539693881,0.791754573,1,1,0,0,0,0,1,20.12093098,-76.40699267,29.79173702
0.451877743,0,0,0.446264872,0.522899207,0.370631431,0.780660149,1,0,0,1,1,1,0,71.30702807,192.7721384,-46.18302424
0.437365117,0,0,0.375045352,0.524817606,0.468483761,0.885391541,1,1,0,0,0,0,1,26.9255748,1.517432309,6.57384389
0.619819089,0,0,0.373401584,0.842565597,0.46963673,0.732327143,0,0,0,1,1,1,0,68.16834719,71.9806517,43.68216786
0.451688657,0,0,0.303629016,0.563550846,0.547730332,0.799253793,1,0,0,0,0,1,0,76.89274834,115.8926651,103.9946206
0.509610214,0,0,0.419930623,0.552315238,0.388303736,0.808513164,1,1,0,0,1,0,1,63.14785479,-41.30477262,-11.35045746
0.650758958,0,0,0.322625495,0.716512446,0.526005736,0.846293485,0,1,0,0,0,1,1,-1.193125035,76.98851289,6.278468743
0.487392265,0,0,0.459748237,0.670149005,0.518097241,0.797085255,0,1,0,0,0,0,1,99.08753023,86.48861507,6.303233433
0.469621242,0,0,0.313509503,0.869017819,0.543400629,0.839159556,0,1,0,0,0,0,0,-4.439092293,-54.09822621,72.7301953
0.420087838,0,0,0.388645482,0.530182081,0.460754,0.820135552,0,1,0,0,0,0,1,-37.91604949,-2.931814043,9.561122455
0.521468744,0,0,0.3712362,0.598446386,0.486517103,0.766666842,1,1,0,0,0,0,0,73.4053524,15.97451606,88.19606409
0.756411897,0,1,0.383997675,0.722518954,0.42871924,0.776426666,0,0,0,1,0,1,0,112.4898926,106.4167952,103.2263706
0.445837844,0,0,0.388085788,0.575048184,0.493915808,0.836881221,1,1,0,0,0,0,1,-42.79748982,86.96373931,45.11589349
0.413897131,0,0,0.351506268,0.523511559,0.457379267,0.812150173,1,0,0,1,0,1,0,90.57351532,-20.8775266,-26.00966845
0.42518306,0,0,0.155437406,0.685044679,0.499309338,0.829732017,1,0,0,1,0,1,0,71.22494889,110.0063368,148.5890814
0.559949095,0,0,0.422527631,0.658030021,0.53721694,0.742682301,0,0,0,1,0,1,1,30.59861354,100.5628349,-19.92213743
0.400638002,0,0,0.366438724,0.693136795,0.549290664,0.78186779,0,1,0,0,1,1,0,126.2538847,50.60982125,151.2721818
0.430791718,0,0,0.382607094,0.649220199,0.540565621,0.798751224,0,1,0,0,0,0,1,57.07540086,-4.41808479,124.3032277
0.502348857,0,0,0.432843164,0.587801648,0.506057536,0.747636826,0,1,0,0,0,0,1,171.083244,45.82057108,10.40994582
0.396652932,0,0,0.448798931,0.746636174,0.375295472,0.771409131,0,1,0,0,1,0,1,-32.48709075,-19.52580723,-80.47493594
0.538531368,0,0,0.175399714,0.696723448,0.479178498,0.790221662,0,1,1,0,0,0,0,0.371210926,-6.263937604,20.63404912
0.556235942,0,0,0.355456571,0.624089158,0.45862379,0.807511507,1,1,0,0,0,1,1,-50.1669095,-5.458996574,77.12775771
0.530986412,0,0,0.242030956,0.532782337,0.369628764,0.757099622,0,1,0,0,0,0,1,253.8775677,16.9370389,-73.60080051
0.673445036,0,0,0.284751215,0.565747158,0.522743865,0.815140561,0,1,1,1,0,0,1,-8.011880264,-36.35665637,152.5384
0.401619538,0,0,0.340396473,0.546330663,0.344934011,0.768715719,1,1,0,0,0,1,1,48.1631753,62.27843167,64.06826522
0.426346198,0,0,0.438544685,0.538190731,0.434546443,0.775453174,1,0,0,1,0,1,1,138.6495826,62.64543545,97.79095684
0.535947601,0,0,0.317890115,0.571236305,0.474951731,0.788877624,1,0,0,0,0,1,0,74.51923922,134.96834,29.09151564
0.517161853,0,0,0.391995863,0.535842784,0.451862319,0.776305969,0,0,0,1,0,1,1,69.83624121,122.3910514,46.88759166
0.445580726,0,0,0.322973804,0.579630293,0.359630859,0.77203088,1,1,0,0,1,0,1,235.9645601,10.38505638,79.3525757
0.583715561,0,0,0.308824118,0.683371668,0.418225511,0.821421413,0,0,0,1,0,1,0,90.69912268,53.72053232,153.1315376
0.429757688,0,0,0.367494525,0.551993089,0.312334982,0.823812389,0,1,0,0,0,0,1,-103.3957599,-11.72412406,203.805476
0.501487612,0,0,0.378501772,0.569367873,0.444530487,0.851577995,0,1,0,0,0,0,1,4.441930798,123.3214632,-117.4086609
0.535462504,0,0,0.347940148,0.544608947,0.440604169,0.858495553,1,1,0,0,0,1,1,254.4713719,-6.246895844,64.75933751
0.518122771,0,0,0.265980186,0.568006737,0.36060404,0.819767395,0,1,0,0,0,0,1,-59.9617621,82.02507616,12.74780917
